,IJind,Label,Area,X,Y,Major,Minor,Angle,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,Image,Time,Volume,Media,Moving,ImGroup,blobID
14,15,flattened:0003-1640-1646:02_1470339424,64606,1645.092,1640.267,292.79,280.948,100.98899999999999,297.836,3,1532,1546,144.015,283.107,2,1470339424,498929.7949887335,False,False,0,4.0
15,16,flattened:0004-0373-1073:03_1470339484,57943,1072.6689999999999,371.48400000000004,274.397,268.86400000000003,77.312,279.594,4,1060,512,82.189,270.697,3,1470339484,424049.0557731091,True,True,1,5.0
16,17,flattened:0004-0493-0449:03_1470339484,57457,450.714,497.661,276.091,264.973,125.87299999999999,286.681,4,446,351,96.208,263.04400000000004,3,1470339484,422741.9383376531,True,True,1,6.0
17,18,flattened:0004-0867-0512:03_1470339484,52914,512.408,868.922,262.555,256.60200000000003,59.92100000000001,268.496,4,383,905,13.57,256.68,3,1470339484,368598.4322569187,True,True,1,7.0
18,19,flattened:0004-0923-1838:03_1470339484,55470,1841.2979999999998,923.335,273.743,258.003,101.03,276.856,4,1831,1061,83.363,259.385,3,1470339484,392390.89306324703,True,True,1,8.0
19,20,flattened:0004-1373-0663:03_1470339484,50682,662.922,1373.382,255.78900000000002,252.28,160.32399999999998,259.08299999999997,4,558,1297,147.291,251.327,3,1470339484,338373.53940051387,True,True,1,9.0
20,21,flattened:0005-0409-1092:04_1470339544,56100,1090.731,405.173,270.154,264.4,58.268,275.617,5,1044,536,67.156,266.006,4,1470339544,404324.6000609993,True,True,1,5.0
21,22,flattened:0005-0514-0410:04_1470339544,56023,410.06199999999995,516.1469999999999,270.759,263.447,159.799,279.115,5,340,393,125.227,262.0,4,1470339544,403187.99224980915,True,True,1,6.0
22,23,flattened:0005-0874-0536:04_1470339544,50955,535.806,875.132,257.16200000000003,252.285,62.403,263.89799999999997,5,406,902,8.499,253.205,4,1470339544,351860.1168776885,True,True,1,7.0
23,24,flattened:0005-0941-1832:04_1470339544,53318,1835.773,940.112,268.005,253.304,89.279,270.845,5,1815,1075,79.146,254.58599999999998,4,1470339544,369135.61357819644,True,True,1,8.0
24,25,flattened:0005-1397-0649:04_1470339544,48480,649.159,1396.598,249.979,246.928,12.42,253.12599999999998,5,590,1285,116.26100000000001,245.23,4,1470339544,314961.84411173454,True,True,1,9.0
25,26,flattened:0006-0406-1103:05_1470339604,56298,1100.223,402.31300000000005,270.502,264.992,54.003,276.52299999999997,6,1033,525,56.655,266.0,5,1470339604,406343.5162324394,True,True,1,5.0
26,27,flattened:0006-0525-0381:05_1470339604,56208,380.02099999999996,524.4590000000001,271.077,264.007,7.199,279.034,6,252,466,159.877,264.617,5,1470339604,408883.3669733955,True,True,1,6.0
27,28,flattened:0006-0876-0548:05_1470339604,51557,548.86,877.2819999999999,258.454,253.989,74.11399999999999,264.751,6,422,918,17.135,254.85299999999998,5,1470339604,356990.22750063584,True,True,1,7.0
28,29,flattened:0006-0938-1832:05_1470339604,53602,1834.876,936.9639999999999,268.763,253.935,92.36200000000001,272.039,6,1771,816,114.775,255.08700000000002,5,1470339604,372719.55959596357,True,True,1,8.0
29,30,flattened:0006-1400-0650:05_1470339604,48806,651.5830000000001,1399.694,250.783,247.791,44.871,254.615,6,605,1518,67.363,247.35299999999998,5,1470339604,321859.9703882966,True,True,1,9.0
30,31,flattened:0007-0404-1110:06_1470339664,56219,1107.9289999999999,401.38,268.98,266.117,51.021,275.601,7,1028,514,52.964,266.77,6,1470339664,406002.0731335188,True,True,1,5.0
31,32,flattened:0007-0537-0373:06_1470339664,55285,372.55400000000003,539.168,269.914,260.791,157.82,278.153,7,289,425,132.523,260.692,6,1470339664,398135.07749980583,True,True,1,6.0
32,33,flattened:0007-0876-0560:06_1470339664,51957,558.632,876.627,259.58099999999996,254.84799999999998,77.888,267.0,7,440,939,25.989,255.91099999999997,6,1470339664,363849.8530683226,True,True,1,7.0
33,34,flattened:0007-0940-1831:06_1470339664,53812,1834.654,938.54,269.526,254.208,97.475,274.765,7,1773,814,114.51299999999999,255.59099999999998,6,1470339664,379613.2214121129,True,True,1,8.0
34,35,flattened:0007-1404-0648:06_1470339664,49046,648.139,1403.618,250.48,249.31099999999998,17.833,256.07,7,546,1322,133.418,248.679,6,1470339664,327239.1622207141,True,True,1,9.0
35,36,flattened:0008-0400-1118:07_1470339724,56381,1116.979,397.708,268.264,267.597,144.892,277.656,8,1032,284,120.999,267.16,7,1470339724,411517.61557704146,True,True,1,5.0
36,37,flattened:0008-0550-0355:07_1470339724,55300,356.074,552.06,270.257,260.53,160.613,277.795,8,264,446,138.795,260.72,7,1470339724,397404.0465206232,True,True,1,6.0
37,38,flattened:0008-0872-0573:07_1470339724,52210,571.116,872.164,260.236,255.44400000000002,74.058,268.41200000000003,8,452,934,25.133000000000003,256.85400000000004,7,1470339724,368787.9661137742,True,True,1,7.0
38,39,flattened:0008-0936-1830:07_1470339724,54140,1834.0020000000002,933.939,270.374,254.955,102.335,276.349,8,1758,816,119.719,256.77299999999997,7,1470339724,385583.7160039542,True,True,1,8.0
39,40,flattened:0008-1406-0651:07_1470339724,49300,650.616,1407.6,251.321,249.763,140.608,257.8,8,558,1314,126.959,250.31599999999997,7,1470339724,333831.6294306542,True,True,1,9.0
40,41,flattened:0009-0397-1117:08_1470339784,56861,1117.4660000000001,394.92800000000005,270.647,267.498,150.505,279.251,9,1036,278,118.676,268.0,8,1470339784,417060.02222395834,True,False,1,5.0
41,42,flattened:0009-0554-0354:08_1470339784,55360,354.99800000000005,555.826,270.089,260.975,168.021,277.795,9,262,450,138.795,260.695,8,1470339784,397348.7018787278,True,False,1,6.0
42,43,flattened:0009-0870-0582:08_1470339784,52371,581.409,869.502,261.005,255.477,73.976,268.784,9,460,927,23.226999999999997,256.686,8,1470339784,369217.81670772645,True,False,1,7.0
43,44,flattened:0009-0936-1826:08_1470339784,54391,1830.355,933.8589999999999,271.474,255.09900000000002,104.544,278.476,9,1745,820,124.318,257.155,8,1470339784,391053.32506916526,True,False,1,8.0
44,45,flattened:0009-1410-0654:08_1470339784,49446,654.239,1412.704,252.86700000000002,248.97099999999998,131.74200000000002,259.11,9,650,1281,97.31700000000001,249.15900000000002,8,1470339784,334133.28271769546,True,False,1,9.0
45,46,flattened:0010-0393-1119:09_1470339844,57046,1119.143,391.091,271.498,267.528,155.36,278.916,10,1047,269,113.9,268.0,9,1470339844,416294.5804163576,True,False,1,5.0
46,47,flattened:0010-0558-0354:09_1470339844,55379,356.715,558.741,269.063,262.061,0.258,276.342,10,243,630,32.137,260.803,9,1470339844,394378.72892007255,True,False,1,6.0
47,48,flattened:0010-0868-0589:09_1470339844,52532,588.934,867.61,261.026,256.242,78.208,268.83799999999997,10,470,929,25.326,257.545,9,1470339844,371145.7016904663,True,False,1,7.0
48,49,flattened:0010-0937-1825:09_1470339844,54465,1828.944,934.1389999999999,272.142,254.81900000000002,106.715,279.866,10,1744,819,124.37100000000001,256.67400000000004,9,1470339844,393047.6330800856,True,False,1,8.0
49,50,flattened:0010-1411-0656:09_1470339844,49540,656.699,1414.344,253.44099999999997,248.88,135.414,260.618,10,641,1541,83.611,249.69099999999997,9,1470339844,338172.7069409544,True,False,1,9.0
50,51,flattened:0011-0392-1123:10_1470339904,57240,1123.9260000000002,389.99699999999996,271.605,268.332,151.481,280.92,11,1049,269,115.288,268.0,10,1470339904,420887.5065670665,True,False,1,5.0
51,52,flattened:0011-0559-0356:10_1470339904,55338,358.533,559.6519999999999,268.7,262.22,7.329,276.827,11,247,635,34.551,262.20099999999996,10,1470339904,398540.8535536907,True,False,1,6.0
52,53,flattened:0011-0863-0600:10_1470339904,52622,599.286,863.56,260.647,257.05400000000003,85.60799999999999,268.92400000000004,11,486,935,30.379,257.675,10,1470339904,371602.78544465825,True,False,1,7.0
53,54,flattened:0011-0935-1821:10_1470339904,54471,1825.328,933.935,272.057,254.92700000000002,105.721,280.129,11,1747,814,118.57799999999999,256.28,10,1470339904,392759.80736626405,True,False,1,8.0
54,55,flattened:0011-1416-0657:10_1470339904,49634,657.102,1417.351,253.625,249.171,136.915,261.084,11,635,1544,79.852,249.523,10,1470339904,338765.4908833682,True,False,1,9.0
55,56,flattened:0012-0394-1125:11_1470339964,57415,1125.431,391.461,271.79200000000003,268.967,153.197,281.413,12,1045,273,118.204,268.0,11,1470339964,422022.5569699712,True,False,1,5.0
56,57,flattened:0012-0561-0356:11_1470339964,55258,358.226,561.031,267.983,262.54200000000003,11.355,276.812,12,248,638,36.332,262.506,11,1470339964,399184.4511385394,True,False,1,6.0
57,58,flattened:0012-0861-0600:11_1470339964,52686,599.355,861.268,260.589,257.42400000000004,88.396,270.29200000000003,12,486,933,30.455,257.784,11,1470339964,374738.3678324408,True,False,1,7.0
58,59,flattened:0012-0931-1823:11_1470339964,54441,1825.602,931.1260000000001,271.54400000000004,255.267,101.131,280.029,12,1764,802,111.801,256.73,11,1470339964,393529.1213422389,True,False,1,8.0
59,60,flattened:0012-1419-0656:11_1470339964,49667,655.926,1418.1689999999999,253.52200000000002,249.438,136.2,261.39599999999996,12,546,1351,148.134,249.305,11,1470339964,338952.6200382976,True,False,1,9.0
60,61,flattened:0013-0392-1126:12_1470340024,57654,1125.759,389.04900000000004,272.144,269.737,161.501,280.893,13,1046,270,117.569,270.0,12,1470340024,425442.26535776275,True,False,1,5.0
61,62,flattened:0013-0562-0355:12_1470340024,55175,357.792,561.367,267.508,262.613,13.610999999999999,276.899,13,290,682,51.599,262.342,12,1470340024,399013.4973718936,True,False,1,6.0
62,63,flattened:0013-0860-0601:12_1470340024,52818,600.735,860.072,261.096,257.568,81.31,270.647,13,482,922,25.145,258.618,12,1470340024,377275.3202251556,True,False,1,7.0
63,64,flattened:0013-0930-1823:12_1470340024,54484,1825.5020000000002,930.1569999999999,271.218,255.77700000000002,97.34700000000001,280.236,13,1769,798,109.59899999999999,256.565,12,1470340024,393621.50647087564,True,False,1,8.0
64,65,flattened:0013-1419-0653:12_1470340024,49681,653.018,1418.2939999999999,253.71099999999998,249.322,143.162,262.406,13,545,1347,145.40200000000002,249.674,12,1470340024,341705.7706265603,True,False,1,9.0
65,66,flattened:0014-0395-1126:13_1470340084,57730,1126.136,392.336,271.877,270.358,179.71400000000003,280.444,14,1041,277,119.948,269.959,13,1470340084,424308.0269057853,True,False,1,5.0
66,67,flattened:0014-0564-0356:13_1470340084,55066,358.14300000000003,563.609,266.302,263.28,12.415,276.449,14,289,683,52.052,262.842,13,1470340084,399124.5007533718,True,False,1,6.0
67,68,flattened:0014-0855-0610:13_1470340084,52841,609.898,854.301,261.632,257.153,77.346,270.248,14,484,898,20.581,257.497,13,1470340084,374034.14721874153,True,False,1,7.0
68,69,flattened:0014-0931-1825:13_1470340084,54452,1827.119,930.834,270.395,256.404,95.54700000000001,278.72900000000004,14,1781,796,105.18299999999999,257.454,13,1470340084,392263.58345636644,True,False,1,8.0
69,70,flattened:0014-1419-0647:13_1470340084,49571,648.016,1417.733,253.832,248.65200000000002,153.19899999999998,263.211,14,544,1340,143.653,249.15900000000002,13,1470340084,342286.6416026728,True,False,1,9.0
70,71,flattened:0015-0393-1126:14_1470340144,57754,1125.883,389.99300000000005,272.62,269.733,13.609000000000002,278.78700000000003,15,1066,517,55.227,269.976,14,1470340144,420526.46794264147,True,False,1,5.0
71,72,flattened:0015-0566-0356:14_1470340144,54835,357.841,564.948,265.404,263.063,8.801,277.52099999999996,15,286,683,51.437,261.971,14,1470340144,399570.9420742304,True,False,1,6.0
72,73,flattened:0015-0857-0613:14_1470340144,51955,612.0319999999999,856.8639999999999,261.91700000000003,252.56599999999997,60.907,270.601,15,488,904,20.779,250.732,14,1470340144,360565.79036548163,True,False,1,7.0
73,74,flattened:0015-0930-1825:14_1470340144,54370,1826.844,930.4860000000001,269.348,257.013,92.18799999999999,276.525,15,1782,796,106.6,257.751,14,1470340144,388093.0523747792,True,False,1,8.0
74,75,flattened:0015-1417-0647:14_1470340144,49483,647.788,1415.354,253.945,248.1,163.86599999999999,262.2,15,545,1337,143.218,249.312,14,1470340144,340569.9695392129,True,False,1,9.0
75,76,flattened:0016-0391-1126:15_1470340204,57858,1125.3319999999999,388.42400000000004,273.121,269.724,13.859000000000002,279.61400000000003,16,1058,512,52.556000000000004,270.0,15,1470340204,422485.9109737839,True,False,1,5.0
76,77,flattened:0016-0566-0357:15_1470340204,54471,358.01099999999997,566.678,264.83,261.883,163.33,276.004,16,277,678,47.349,260.0,15,1470340204,391870.85330645327,True,False,1,6.0
77,78,flattened:0016-0860-0614:15_1470340204,51172,612.158,859.6210000000001,262.32599999999996,248.37099999999998,58.62,270.12,16,500,933,26.85,246.80200000000002,15,1470340204,351490.7645917844,True,False,1,7.0
78,79,flattened:0016-0929-1826:15_1470340204,54260,1826.9520000000002,930.2810000000001,268.637,257.172,88.21,275.572,16,1790,794,105.146,257.0,15,1470340204,384391.5742385694,True,False,1,8.0
79,80,flattened:0016-1421-0646:15_1470340204,49253,647.494,1418.174,252.889,247.97799999999998,156.53,261.612,16,540,1347,147.64600000000002,249.18099999999998,15,1470340204,339135.8344373906,True,False,1,9.0
80,81,flattened:0017-0387-1127:16_1470340264,57838,1126.3010000000002,386.56199999999995,273.502,269.255,10.509,279.893,17,1058,511,50.50899999999999,270.064,16,1470340264,423277.3925729923,True,False,1,5.0
81,82,flattened:0017-0567-0357:16_1470340264,54265,357.652,567.141,264.661,261.06,149.944,276.293,17,266,670,41.479,259.728,16,1470340264,391908.1404300311,True,False,1,6.0
82,83,flattened:0017-0862-0616:16_1470340264,50068,611.984,860.568,262.526,242.827,54.211000000000006,270.007,17,496,926,22.195,241.0,16,1470340264,339562.26243428444,True,False,1,7.0
83,84,flattened:0017-0928-1828:16_1470340264,54150,1827.914,929.6289999999999,267.711,257.539,84.477,274.565,17,1799,792,101.555,257.77299999999997,16,1470340264,383885.1181356088,True,False,1,8.0
84,85,flattened:0017-1423-0649:16_1470340264,49320,649.885,1420.047,253.446,247.77,151.65200000000002,262.393,17,540,1351,149.036,249.101,16,1470340264,340534.01704700344,True,False,1,9.0
85,86,flattened:0018-0387-1127:17_1470340324,57781,1125.688,386.917,273.563,268.92900000000003,14.252,281.04400000000004,18,1025,481,40.093,270.165,17,1470340324,426174.8044559515,True,False,1,5.0
86,87,flattened:0018-0568-0356:17_1470340324,54201,357.26,568.111,264.39099999999996,261.018,150.47299999999998,275.289,18,263,667,40.285,258.728,17,1470340324,387528.9204573858,True,False,1,6.0
87,88,flattened:0018-0862-0617:17_1470340324,48306,612.254,860.273,262.301,234.483,49.352,267.91200000000003,18,492,916,17.15,234.176,17,1470340324,322090.8562041706,True,False,1,7.0
88,89,flattened:0018-0932-1827:17_1470340324,54001,1827.4589999999998,932.995,266.835,257.673,82.81299999999999,274.308,18,1791,798,104.13799999999999,257.676,17,1470340324,383119.7868084806,True,False,1,8.0
89,90,flattened:0018-1422-0655:17_1470340324,49558,654.985,1418.59,254.425,248.007,160.78,263.251,18,545,1348,149.148,249.733,17,1470340324,343518.6572309384,True,False,1,9.0
90,91,flattened:0019-0386-1128:18_1470340384,57783,1125.766,386.546,273.961,268.548,14.331,281.716,19,1050,509,47.59,269.976,18,1470340384,427296.1006638965,True,False,1,5.0
91,92,flattened:0019-0569-0356:18_1470340384,54296,357.74199999999996,569.418,264.283,261.58299999999997,151.821,276.481,19,264,670,40.894,259.0,18,1470340384,390724.88119548943,True,False,1,6.0
92,93,flattened:0019-0862-0617:18_1470340384,47636,612.677,860.342,262.12,231.391,47.838,266.177,19,512,944,42.25899999999999,230.77200000000002,18,1470340384,312301.6894197804,True,False,1,7.0
93,94,flattened:0019-0934-1826:18_1470340384,53815,1827.0729999999999,934.322,266.183,257.415,81.15100000000001,273.3,19,1763,1054,54.681999999999995,257.959,18,1470340384,381555.5472231819,True,False,1,8.0
94,95,flattened:0019-1423-0661:18_1470340384,49809,661.316,1420.144,255.513,248.202,166.628,264.038,19,554,1344,146.43,249.511,18,1470340384,344654.96102306695,True,False,1,9.0
95,96,flattened:0020-0384-1128:19_1470340444,57660,1126.068,384.135,273.464,268.46299999999997,7.938,281.801,20,1015,466,33.126,269.547,19,1470340444,426497.29503958515,True,False,1,5.0
96,97,flattened:0020-0569-0356:19_1470340444,54251,357.444,569.606,264.682,260.972,154.53,277.218,20,260,667,39.144,257.533,19,1470340444,389129.07948616956,True,False,1,6.0
97,98,flattened:0020-0863-0617:19_1470340444,47649,612.568,860.966,262.408,231.199,44.409,266.903,20,507,939,38.459,230.894,19,1470340444,313903.1656398851,True,False,1,7.0
98,99,flattened:0020-0936-1827:19_1470340444,53635,1828.0810000000001,935.0010000000001,265.78700000000003,256.936,78.72399999999999,273.426,20,1763,1054,53.926,257.795,19,1470340444,381473.67713501066,True,False,1,8.0
99,100,flattened:0020-1425-0663:19_1470340444,49920,663.289,1422.692,256.029,248.25400000000002,164.24599999999998,264.62,20,557,1345,145.469,249.821,19,1470340444,346454.00954689627,True,False,1,9.0
100,101,flattened:0021-0384-1128:20_1470340504,57436,1126.396,384.035,272.53,268.336,179.46200000000002,281.01599999999996,21,1015,465,32.501999999999995,269.654,20,1470340504,424925.8208262328,True,False,1,5.0
101,102,flattened:0021-0569-0356:20_1470340504,54348,357.414,569.993,264.89099999999996,261.232,157.81799999999998,278.649,21,253,662,35.801,257.313,20,1470340504,391778.7423172573,True,False,1,6.0
102,103,flattened:0021-0862-0617:20_1470340504,47824,612.4490000000001,860.747,262.44,232.02,45.288000000000004,265.68,21,510,942,39.501999999999995,232.165,20,1470340504,313993.9785909346,True,False,1,7.0
103,104,flattened:0021-0935-1826:20_1470340504,53525,1827.342,934.41,265.45099999999996,256.733,74.15,273.029,21,1758,1050,52.291000000000004,257.0,20,1470340504,378911.483320155,True,False,1,8.0
104,105,flattened:0021-1425-0665:20_1470340504,49900,665.211,1422.118,255.905,248.275,162.533,265.149,21,559,1344,146.07,249.39700000000002,20,1470340504,346666.1918751333,True,False,1,9.0
105,106,flattened:0022-0385-1128:21_1470340564,57021,1127.248,384.468,271.573,267.336,170.145,279.60900000000004,22,1020,469,34.656,268.652,21,1470340564,419373.44980464614,True,False,1,5.0
106,107,flattened:0022-0569-0358:21_1470340564,54333,356.52,571.253,265.055,260.998,159.55200000000002,279.732,22,242,652,28.855999999999998,257.257,21,1470340564,394035.21711801476,True,False,1,6.0
107,108,flattened:0022-0862-0616:21_1470340564,47765,611.929,861.043,262.751,231.46,47.505,266.957,22,509,942,39.833,231.294,21,1470340564,314762.80551501515,True,False,1,7.0
108,109,flattened:0022-0935-1827:21_1470340564,53417,1827.79,935.137,265.356,256.307,73.98,273.642,22,1757,1050,52.125,257.383,21,1470340564,381051.58581726544,True,False,1,8.0
109,110,flattened:0022-1427-0666:21_1470340564,49873,666.796,1423.465,255.71599999999998,248.324,161.305,265.149,22,561,1344,146.07,249.207,21,1470340564,346282.3063271821,True,False,1,9.0
110,111,flattened:0023-0385-1129:22_1470340624,56704,1129.67,384.039,271.26599999999996,266.151,164.043,279.093,23,1091,249,101.994,267.694,22,1470340624,416000.0781420539,True,False,1,5.0
111,112,flattened:0023-0570-0358:22_1470340624,54438,356.45099999999996,572.29,265.383,261.17900000000003,167.15099999999998,280.863,23,239,650,27.112,257.312,22,1470340624,396651.79959006957,True,False,1,6.0
112,113,flattened:0023-0862-0617:22_1470340624,47714,612.941,861.033,262.66,231.293,48.361999999999995,265.851,23,512,944,40.882,230.59,22,1470340624,311344.9284469167,True,False,1,7.0
113,114,flattened:0023-0936-1826:22_1470340624,53404,1827.027,936.676,265.505,256.101,75.256,274.263,23,1804,799,92.508,257.514,22,1470340624,382672.7342209738,True,False,1,8.0
114,115,flattened:0023-1425-0667:22_1470340624,49804,667.154,1422.151,255.583,248.109,155.936,265.347,23,539,1392,168.47799999999998,248.87900000000002,22,1470340624,346019.81115002057,True,False,1,9.0
115,116,flattened:0024-0385-1131:23_1470340684,56413,1131.229,383.124,270.81,265.231,157.734,279.435,24,1085,250,104.931,267.224,23,1470340684,415707.9961472811,True,False,1,5.0
116,117,flattened:0024-0573-0360:23_1470340684,54418,357.413,574.226,265.183,261.28,151.74,280.856,24,229,633,17.403,257.371,23,1470340684,396766.78757673985,True,False,1,6.0
117,118,flattened:0024-0862-0617:23_1470340684,47749,612.509,860.635,262.442,231.655,49.61,265.819,24,489,909,13.932,230.267,23,1470340684,310677.4870105945,True,False,1,7.0
118,119,flattened:0024-0937-1826:23_1470340684,53445,1826.744,937.456,265.55,256.254,77.796,274.467,24,1804,800,93.34200000000001,258.0,23,1470340684,384164.26323631505,True,False,1,8.0
119,120,flattened:0024-1428-0666:23_1470340684,49773,666.42,1424.122,255.46,248.074,152.124,265.548,24,538,1394,168.267,248.03099999999998,23,1470340684,344715.36569440627,True,False,1,9.0
120,121,flattened:0025-0385-1133:24_1470340744,56311,1132.782,382.832,270.93,264.635,158.784,279.686,25,1079,252,106.62100000000001,266.302,24,1470340744,414179.08423631184,True,False,1,5.0
121,122,flattened:0025-0573-0358:24_1470340744,54420,356.842,574.055,266.113,260.377,140.381,281.205,25,218,604,5.305,255.68,24,1470340744,393806.32010266173,True,False,1,6.0
122,123,flattened:0025-0861-0617:24_1470340744,47644,612.8330000000001,860.132,262.487,231.105,51.306999999999995,265.52,25,491,913,16.183,230.047,24,1470340744,309703.42413467064,True,False,1,7.0
123,124,flattened:0025-0938-1825:24_1470340744,53512,1826.285,938.409,265.599,256.528,78.10600000000001,274.634,25,1793,802,102.619,257.856,24,1470340744,384214.04750307434,True,False,1,8.0
124,125,flattened:0025-1428-0666:24_1470340744,49778,666.6519999999999,1424.569,255.196,248.355,150.19299999999998,266.008,25,537,1399,170.042,247.937,24,1470340744,345452.8710641777,True,False,1,9.0
125,126,flattened:0026-0385-1133:25_1470340804,56137,1132.54,382.684,270.232,264.498,160.74200000000002,279.401,26,1078,252,106.42399999999999,265.82,25,1470340804,412436.02780357643,True,False,1,5.0
126,127,flattened:0026-0576-0349:25_1470340804,54944,352.153,573.16,268.495,260.552,128.11,284.61400000000003,26,210,558,167.62400000000002,256.68,25,1470340804,403588.24650547106,True,False,1,6.0
127,128,flattened:0026-0861-0617:25_1470340804,47520,613.178,859.831,262.444,230.542,50.792,267.927,26,493,919,19.855,229.516,25,1470340804,313233.9608213487,True,False,1,7.0
128,129,flattened:0026-0938-1824:25_1470340804,53539,1826.1970000000001,938.587,265.552,256.703,79.39699999999999,275.786,26,1727,1029,44.412,257.0,25,1470340804,384855.13327983883,True,False,1,8.0
129,130,flattened:0026-1429-0665:25_1470340804,49753,664.9789999999999,1425.5510000000002,255.243,248.185,149.691,266.728,26,536,1395,169.196,247.519,25,1470340804,346062.2052303549,True,False,1,9.0
130,131,flattened:0027-0386-1134:26_1470340864,55908,1133.896,383.92699999999996,270.178,263.471,159.278,279.94599999999997,27,1069,258,119.77,265.032,26,1470340864,411884.8166797231,True,False,1,5.0
131,132,flattened:0027-0577-0348:26_1470340864,55323,351.095,573.883,269.165,261.69599999999997,128.92,287.14099999999996,27,210,545,161.944,258.08799999999997,26,1470340864,412454.18302853586,True,False,1,6.0
132,133,flattened:0027-0861-0617:26_1470340864,47794,612.513,859.4580000000001,262.247,232.046,55.156000000000006,270.712,27,502,939,28.458000000000002,231.74599999999998,26,1470340864,322803.4491765241,True,False,1,7.0
133,134,flattened:0027-0937-1823:26_1470340864,53403,1824.932,937.893,265.547,256.056,78.819,275.363,27,1789,802,113.772,257.0,26,1470340864,383939.20545607246,True,False,1,8.0
134,135,flattened:0027-1430-0664:26_1470340864,49726,664.4580000000001,1425.515,255.127,248.16299999999998,149.30700000000002,266.822,27,534,1401,170.291,247.024,26,1470340864,345253.2782274395,True,False,1,9.0
135,136,flattened:0028-0386-1134:27_1470340924,55763,1133.2060000000001,383.32099999999997,269.873,263.085,161.97799999999998,279.603,28,1078,253,107.26799999999999,265.17,27,1470340924,411420.1852837197,True,False,1,5.0
136,137,flattened:0028-0576-0347:27_1470340924,55529,350.19199999999995,572.502,270.033,261.82599999999996,125.771,288.765,28,211,530,156.09799999999998,258.106,27,1470340924,416191.831284148,True,False,1,6.0
137,138,flattened:0028-0859-0615:27_1470340924,48226,612.571,859.4939999999999,261.416,234.887,54.659,274.434,28,506,946,31.895,236.65,27,1470340924,339715.7842111129,True,False,1,7.0
138,139,flattened:0028-0935-1822:27_1470340924,53289,1824.655,936.278,265.27,255.77599999999998,79.365,275.80400000000003,28,1732,1033,45.881,256.843,27,1470340924,384553.9941264939,True,False,1,8.0
139,140,flattened:0028-1430-0664:27_1470340924,49752,664.013,1425.1429999999998,255.33,248.09599999999998,151.467,267.344,28,534,1397,169.657,246.65200000000002,27,1470340924,345555.7216304928,True,False,1,9.0
